surveyId,hitId,AssignmentId,workerId,CountryCriteria,age,gender,education,occupation,Hispanic,race,Political,zipcode,duration,feelAboutAd,rating,image,zip,City,State Code,city_state,density,State,Region,Division,page_type,relevant
69,3HXK2V1N4LSKYE5S9NOHWIVOJ1RG25,3S06PH7KSTHCKTBZEVSWAYDBK9LD1Z,A1HNR6OIRFCEHS,Yes,32,Male,bachelors,employed_other,No,white,independent,97035,464,3,1,NYT Page2 - Fasion.png,97035,Lake Oswego,OR,"Lake Oswego, OR",3964,Oregon,West,Pacific,Non-Political,Relevant
87,3VEI3XUCZSA7FBFCRWT5RZHOWKURPZ,3KYQYYSHYXKXGLI0KXQ7MUQJDK9ODB,A1I0DV4B4MFQCL,Yes,31,Male,bachelors,employed_other,Yes,white,democrat,79930,197,1,1,NYT Page2 - Wallet.png,79930,El Paso,TX,"El Paso, TX",2590,Texas,South,West South Central,Non-Political,Relevant
37,3K3IX1W4S74FGUTVPL7JW9SEWG3PAM,3E7TUJ2EGEZU9YEUI87PP4VUIKND9K,A1I3QYJJU5ACFR,Yes,34,Male,bachelors,employed_biz,No,asian,republican,96825,96,3,1,NYT Page2 - Fasion.png,96825,Honolulu,HI,"Honolulu, HI",2699,Hawaii,West,Pacific,Non-Political,Relevant
27,3RWB1RTQDK01X60GSNN50IMJ6S3P8I,3ZAZR5XV03VZAXQTMA6DIMF5CN0CZZ,A1I96W45KL8N7L,Yes,38,Male,associates,employed_other,No,asian,independent,11364,72,3,3,NYT Page2 - Fasion.png,11364,Oakland Gardens,NY,"Oakland Gardens, NY",14013,New York,Northeast,Middle Atlantic,Non-Political,Relevant
26,3P7QK0GJ3UYKPV0XZFC6HPBUURIZ2A,3WOKGM4L73T3H1H68L2C7N60JU9O0P,A1IIXEXSGF1VJN,Yes,23,Female,some_college,employed_other,Yes,native,lean-republican,25897,1595,5,4,NYT Page2 - Wallet.png,NA,NA,NA,NA,NA,NA,NA,NA,Non-Political,Relevant
49,3ZICQFRS32VAV639OMLK40L1F0HZZI,3RXPCZQMQROFWDLQGLT4GJG8X0KG1T,A1IQUHRI7G63YF,Yes,45,Male,bachelors,employed_stem,No,white,independent,97215,261,3,1,NYT Page2 - Wallet.png,97215,Portland,OR,"Portland, OR",7208,Oregon,West,Pacific,Non-Political,Relevant
43,3SCKNODZ0YTXU7JK23I7ITLTVTX7NI,374TNBHA8D83Z8Q7V65POKVKA82QYW,A1IQV3QUWRA8G1,Yes,33,Female,bachelors,employed_biz,No,white,democrat,10007,127,2,4,NYT Page2 - bp.png,10007,New York,NY,"New York, NY",42751,New York,Northeast,Middle Atlantic,Non-Political,Relevant
52,3DWGDA5POGHWRQDRFENPR0OTEAYV1P,3SNLUL3WO60BR2QPT0044DQD4E4ULD,A1ITF1O2NFDPCP,Yes,19,Male,highschool,student,No,white,lean-republican,80111,128,2,1,NYT Page2 - Wallet.png,80111,Englewood,CO,"Englewood, CO",2688,Colorado,West,Mountain,Non-Political,Relevant
56,3PKVGQTFIIX1OP7DIJPO4QA00PWYRZ,3MD9PLUKKKRI11NKB0FRYX9HBRWZNM,A1J1JA443RCWTY,Yes,27,Female,bachelors,employed_stem,Yes,white,democrat,67745,159,4,4,NYT Page2 - Adidas.png,67745,Mc Donald,KS,"Mc Donald, KS",1,Kansas,Midwest,West North Central,Non-Political,Relevant
86,3UV0D2KX1NWONSOK2H1N7CSA20NF41,3R3YRB5GRHGUVJZLW9BEVZA2A3NUAF,A1JU7V68K6BPKJ,Yes,29,Male,bachelors,employed_biz,No,white,republican,55431,200,2,3,NYT Page2 - bp.png,55431,Minneapolis,MN,"Minneapolis, MN",2310,Minnesota,Midwest,West North Central,Non-Political,Relevant
79,3LEG2HW4UG0EKE9XY3IZEXVCIMRF25,35H6S234SCDCN2X35VMU7IG0F3556J,A1K3SIFF770RB5,Yes,32,Male,bachelors,employed_stem,Yes,white,republican,40216,222,5,4,NYT Page2 - Fasion.png,40216,Louisville,KY,"Louisville, KY",2819,Kentucky,South,East South Central,Non-Political,Relevant
68,3TZDZ3Y0JTJYUJ0OCDITZIZWNII19I,3ZWFC4W1UWKXBIOC3V214PY90JOFRZ,A1KFTQRBMXSC13,Yes,43,Female,associates,employed_other,No,white,lean-democrat,97128,216,1,1,NYT Page2 - bp.png,97128,Mcminnville,OR,"Mcminnville, OR",338,Oregon,West,Pacific,Non-Political,Relevant
60,3H5TOKO3DAWS4ZV91OYJD6FX91K64P,352YTHGROXQAO8DKN9UOZHZCOKNH4M,A1KHD0O007P9DO,Yes,33,Male,grad,employed_other,No,other,independent,02135,153,2,1,NYT Page2 - Fasion.png,02135,Brighton,MA,"Brighton, MA",16236,Massachusetts,Northeast,New England,Non-Political,Relevant
49,3ZICQFRS32VAV639OMLK40L1F0HZZI,3WMINLGALDGY9PILAIQE1TOW32ZCA4,A1KN352NGGRV6T,Yes,24,Male,bachelors,employed_stem,No,white,republican,37912,3795,3,4,NYT Page2 - Wallet.png,37912,Knoxville,TN,"Knoxville, TN",1907,Tennessee,South,East South Central,Non-Political,Relevant
78,3YD0MU1NC3EQAOPVTZD2WN1TWM07A0,32Q90QCQ1UYJI0BLI09YLVRVTQKKEY,A1L1LORSW04FH0,Yes,25,Female,some_college,employed_other,Yes,other,democrat,68131,273,4,5,NYT Page2 - bp.png,68131,Omaha,NE,"Omaha, NE",6046,Nebraska,Midwest,West North Central,Non-Political,Relevant
64,39HYCOOPKPY7TYZUHF6T566PCESDMJ,3BXQMRHWK1BVXK8ATC1J4Q524J6MUJ,A1L2SOHOMNLIAS,Yes,35,Female,bachelors,employed_stem,Yes,native,lean-democrat,45215,466,3,3,NYT Page2 - Wallet.png,45215,Cincinnati,OH,"Cincinnati, OH",2524,Ohio,Midwest,East North Central,Non-Political,Relevant
90,31SIZS5W5ASSFNGRR98UR47Y1GGRQQ,354P56DE9MGWX49J014U67QOOXP7SC,A1L7T5SC0QFUE0,Yes,48,Female,some_college,employed_stem,No,white,lean-democrat,32118,731,3,4,NYT Page2 - Adidas.png,32118,Daytona Beach,FL,"Daytona Beach, FL",4004,Florida,South,South Atlantic,Non-Political,Relevant
73,3MD8CKRQZ00BT0CEWJOLU3VCNLOJRR,3BC8WZX3V59UE8TLUQ2VLECS38DRRM,A1LBZN4DTWVQ7D,Yes,25,Female,grad,student,Yes,white,democrat,32003,302,4,2,NYT Page2 - Fasion.png,32003,Fleming Island,FL,"Fleming Island, FL",1714,Florida,South,South Atlantic,Non-Political,Relevant
77,3RWO3EJELIMJM6GVT2EQL8ZBSM0P11,3R6P78PK7MOG5XXZI4DEMPZ3PKYGTR,A1LE0PEWEHFOGG,Yes,54,Female,bachelors,employed_stem,No,white,republican,85086,244,1,4,NYT Page2 - Adidas.png,85086,Phoenix,AZ,"Phoenix, AZ",694,Arizona,West,Mountain,Non-Political,Relevant
79,3LEG2HW4UG0EKE9XY3IZEXVCIMRF25,3WT783CTPDU3SZNDGWQAW482LL0CBH,A1LII4M7CS6C9I,Yes,44,Female,bachelors,employed_biz,No,white,republican,98026,198,1,1,NYT Page2 - Fasion.png,98026,Edmonds,WA,"Edmonds, WA",3852,Washington,West,Pacific,Non-Political,Relevant
69,3HXK2V1N4LSKYE5S9NOHWIVOJ1RG25,3D4CH1LGEC6XLIOLKY8XVPYRVCJG9D,A1LITXPXO6OBB8,Yes,26,Other,bachelors,employed_biz,No,white,lean-democrat,97217,221,1,1,NYT Page2 - Fasion.png,97217,Portland,OR,"Portland, OR",2433,Oregon,West,Pacific,Non-Political,Relevant
60,3H5TOKO3DAWS4ZV91OYJD6FX91K64P,3QIYRE09Y5UL652C3P6Z63P5YCLN1N,A1LM16GTANLVGO,Yes,27,Male,bachelors,employed_other,No,white,republican,67745,194,4,4,NYT Page2 - Fasion.png,67745,Mc Donald,KS,"Mc Donald, KS",1,Kansas,Midwest,West North Central,Non-Political,Relevant
37,3K3IX1W4S74FGUTVPL7JW9SEWG3PAM,33FBRBDW6QCKQ1P6DK6052I1DET8CQ,A1LVYEU1MRRDID,Yes,45,Male,some_college,employed_other,No,white,independent,98109,280,1,1,NYT Page2 - Fasion.png,98109,Seattle,WA,"Seattle, WA",10361,Washington,West,Pacific,Non-Political,Relevant
33,3D3B8GE89341BBJQXFTJ0EHUQYLP97,3137ONMDKIIEGEF2S9OJN3Z2M9JEG5,A1N6RL4HOT02K4,Yes,57,Female,grad,decline,No,white,democrat,78254,368,1,4,NYT Page2 - bp.png,78254,San Antonio,TX,"San Antonio, TX",1656,Texas,South,West South Central,Non-Political,Relevant
44,3TFJJUELSI27H2PN71SY6RA9L9X2CF,3MYYFCXHJ5KWOCI933C6EHNB9KVG47,A1NBBX3EQMXSSG,Yes,28,Male,bachelors,employed_stem,Yes,white,democrat,33067,1586,5,3,NYT Page2 - Wallet.png,33067,Pompano Beach,FL,"Pompano Beach, FL",2490,Florida,South,South Atlantic,Non-Political,Relevant
88,3MXX6RQ9EWI0E5DEGKXSJ66E46AP4E,3DQQ64TANIYEARUSGS8C3IKUU5YWPW,A1O6QRQ5VTJTNH,Yes,31,Male,bachelors,employed_stem,Yes,white,republican,97471,398,5,3,NYT Page2 - Adidas.png,97471,Roseburg,OR,"Roseburg, OR",167,Oregon,West,Pacific,Non-Political,Relevant
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,3QIYRE09Y5UL652C3P6Z63P5YC71NN,A1OSESE6RG3NFB,Yes,27,Female,some_college,employed_biz,No,white,democrat,92407,170,4,1,NYT Page2 - bp.png,92407,San Bernardino,CA,"San Bernardino, CA",901,California,West,Pacific,Non-Political,Relevant
41,3GL25Y68447LR44B8F75ZD9HSW1XM2,3C44YUNSI32F1LU1ZX3MBUV9NOADPK,A1OUW7QIYVQ4PX,Yes,23,Female,some_college,unemployed,Yes,white,lean-democrat,93308,2728,4,5,NYT Page2 - bp.png,93308,Bakersfield,CA,"Bakersfield, CA",166,California,West,Pacific,Non-Political,Relevant
50,3YCT0L9OMNMJD53CQ6GIDKHPI79SNP,3ZGVPD4G6VUGWES48W137WF9095ZTA,A1OZN075MPLC9V,Yes,50,Male,some_college,employed_other,No,white,republican,36203,261,2,1,NYT Page2 - Fasion.png,36203,Oxford,AL,"Oxford, AL",491,Alabama,South,East South Central,Non-Political,Relevant
84,3538U0YQ1G735W5G23W4X704O0RF3G,3SB4CE2TJX8MCNTG1EM1F6964KYXA2,A1P8B4DV6YZ8UQ,Yes,25,Female,highschool,employed_other,No,white,republican,56759,310,1,1,NYT Page2 - Fasion.png,56759,Strathcona,MN,"Strathcona, MN",2,Minnesota,Midwest,West North Central,Non-Political,Relevant
90,31SIZS5W5ASSFNGRR98UR47Y1GGRQQ,336KAV9KYS5M7POMTVFOS2XHU3M2YU,A1PFE8T2LNWFLV,Yes,28,Female,some_college,employed_stem,No,white,democrat,02151,210,3,5,NYT Page2 - Adidas.png,02151,Revere,MA,"Revere, MA",8833,Massachusetts,Northeast,New England,Non-Political,Relevant
35,3J6BHNX0UA5LPMQ4LX7GMYQF1DWKN0,3HPZF4IVNO6Z57GOQO4U4F636TWCY8,A1PK156G147FCR,Yes,40,Female,grad,employed_other,No,african-american,lean-democrat,01704,290,2,4,NYT Page2 - bp.png,01704,Framingham,MA,NA,NA,Massachusetts,Northeast,New England,Non-Political,Relevant
48,3EAWOID6MUAWK1S9JVJPDV5J9ISV0M,3180JW2OT6POBXCAPEGJGML5186J5I,A1PSGM4OZX6PYT,Yes,49,Female,bachelors,employed_other,No,african-american,democrat,90242,339,2,1,NYT Page2 - Fasion.png,90242,Downey,CA,"Downey, CA",9559,California,West,Pacific,Non-Political,Relevant
43,3SCKNODZ0YTXU7JK23I7ITLTVTX7NI,3X08E93BHXV866XHAEWZZOU0BX166J,A1Q0QFRU01HE2Q,Yes,30,Male,bachelors,employed_other,Yes,white,democrat,99039,4101,4,3,NYT Page2 - bp.png,99039,Waverly,WA,"Waverly, WA",19,Washington,West,Pacific,Non-Political,Relevant
81,338431Z1FMSPUB3BCWGQ2ZCYMFYROI,3X1FV8S5JZ4VIP1ONZDTN7NOM47VGD,A1Q2JZG6YLRNR,Yes,58,Male,some_college,decline,No,white,republican,11758,301,1,2,NYT Page2 - bp.png,11758,Massapequa,NY,"Massapequa, NY",4892,New York,Northeast,Middle Atlantic,Non-Political,Relevant
80,3YGYP13642M7CQ3ZBHGDNACTW5TRN3,3GDTJDAPVWOXZN1XQ90E8YND7SIM87,A1Q8BVDD8I2NBO,Yes,20,Male,associates,student,No,african-american,independent,62951,77,1,1,NYT Page2 - Fasion.png,62951,Johnston City,IL,"Johnston City, IL",217,Illinois,Midwest,East North Central,Non-Political,Relevant
47,3MJ9GGZYO4JJONSPNNW70WKLL6CA2L,3GNCZX450K0H3ERPFNCKLTN32LEAPG,A1QN367DQVHADM,Yes,19,Male,highschool,student,Yes,white,republican,33193,172,2,1,NYT Page2 - bp.png,33193,Miami,FL,"Miami, FL",5657,Florida,South,South Atlantic,Non-Political,Relevant
75,3UOMW19E6EJZGZ8APKUW4YDL5JQC5S,3EWIJTFFVQKH5A4HE7ZG2BCMFTP0EL,A1R7JSHFIWADMO,Yes,27,Female,bachelors,employed_other,Yes,white,democrat,94610,430,3,4,NYT Page2 - Adidas.png,94610,Oakland,CA,"Oakland, CA",13410,California,West,Pacific,Non-Political,Relevant
52,3DWGDA5POGHWRQDRFENPR0OTEAYV1P,3L0KT67Y8GTFCO5KNAUUJKALSWNSYN,A1RGKDDAQN68NO,Yes,25,Female,grad,employed_stem,No,asian,lean-democrat,77019,81,3,3,NYT Page2 - Wallet.png,77019,Houston,TX,"Houston, TX",5382,Texas,South,West South Central,Non-Political,Relevant
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,3VELCLL3GMW9IDPV51NMYYGWWLFF1O,A1RJIOHZFBH3GJ,Yes,23,Male,highschool,employed_other,Yes,other,democrat,27127,555,2,3,NYT Page2 - Adidas.png,27127,Winston Salem,NC,"Winston Salem, NC",1146,North Carolina,South,South Atlantic,Non-Political,Relevant
49,3ZICQFRS32VAV639OMLK40L1F0HZZI,308XBLVESKH7Y1CWYTG5LZ7OLLMBR3,A1RKV0XRU1OAGH,Yes,33,Male,some_college,student,No,white,lean-republican,88001,205,5,1,NYT Page2 - Wallet.png,88001,Las Cruces,NM,"Las Cruces, NM",3299,New Mexico,West,Mountain,Non-Political,Relevant
77,3RWO3EJELIMJM6GVT2EQL8ZBSM0P11,3KGTPGBS6ZY5QG4HJUIZPHR4YF1U2E,A1RMIE93RTJM76,Yes,36,Male,grad,employed_teacher,No,white,democrat,80123,347,2,5,NYT Page2 - Adidas.png,80123,Littleton,CO,"Littleton, CO",3772,Colorado,West,Mountain,Non-Political,Relevant
67,39XCQ6V3KZHA0IZ9FTHTIYLB9XF65U,37UEWGM5HVL6L3U4WWNGFNUFZAQR1X,A1RZO9UXEI17PZ,Yes,27,Male,some_college,employed_biz,No,white,republican,34239,184,1,5,NYT Page2 - Fasion.png,34239,Sarasota,FL,"Sarasota, FL",3374,Florida,South,South Atlantic,Non-Political,Relevant
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3300DTYQT4U5T39GV5TVHH34SXGEQQ,A1S21CXJ6Y2Y1W,Yes,29,Female,associates,student,No,white,democrat,70121,204,1,1,NYT Page2 - bp.png,70121,New Orleans,LA,"New Orleans, LA",3202,Louisiana,South,West South Central,Non-Political,Relevant
86,3UV0D2KX1NWONSOK2H1N7CSA20NF41,3GU1KF0O4KEMMOWHL1CGG479K4NPBG,A1S9HLHAGWCT1W,Yes,26,Female,highschool,employed_other,No,white,independent,07403,171,5,1,NYT Page2 - bp.png,07403,Bloomingdale,NJ,"Bloomingdale, NJ",1197,New Jersey,Northeast,Middle Atlantic,Non-Political,Relevant
75,3UOMW19E6EJZGZ8APKUW4YDL5JQC5S,3YJ6NA41JDTS47UT9TPXESQMS9OPJT,A1SP5QVQ3NAS2L,Yes,37,Male,grad,employed_stem,No,white,lean-democrat,60660,296,2,5,NYT Page2 - Adidas.png,60660,Chicago,IL,"Chicago, IL",33519,Illinois,Midwest,East North Central,Non-Political,Relevant
67,39XCQ6V3KZHA0IZ9FTHTIYLB9XF65U,3LEP4MGT3IDDXRTRGSLLGAQK6KBDBF,A1SRXAMSZ0C3TD,Yes,38,Female,highschool,employed_other,No,white,independent,41094,494,2,1,NYT Page2 - Fasion.png,41094,Walton,KY,"Walton, KY",302,Kentucky,South,East South Central,Non-Political,Relevant
79,3LEG2HW4UG0EKE9XY3IZEXVCIMRF25,3QY5DC2MXTXPRAGT7PX690LT7IVFU6,A1SWGSFIMZJQE,Yes,26,Male,some_college,student,No,african-american,democrat,75287,250,4,3,NYT Page2 - Fasion.png,75287,Dallas,TX,"Dallas, TX",8754,Texas,South,West South Central,Non-Political,Relevant
35,3J6BHNX0UA5LPMQ4LX7GMYQF1DWKN0,3S06PH7KSTHCKTBZEVSWAYDBK8ZD1B,A1SWV4X4PD25S1,Yes,44,Female,bachelors,unemployed,No,white,republican,54638,425,1,1,NYT Page2 - bp.png,54638,Kendall,WI,"Kendall, WI",27,Wisconsin,Midwest,East North Central,Non-Political,Relevant
42,3K3G488TR3L3A0ITU2VRO3229YOQ58,37C0GNLMHHG7RFCWK14D5U4SSJK6D7,A1T643M1P572AA,Yes,38,Male,associates,employed_other,No,white,republican,45805,1284,4,3,NYT Page2 - Wallet.png,45805,Lima,OH,"Lima, OH",1497,Ohio,Midwest,East North Central,Non-Political,Relevant
34,3SR6AEG6W66OZVTAMEDUQM8UDGWHYJ,3KRVW3HTZPYFI7G6476JPPNEJM4MSM,A1TJE6KN0AOZY6,Yes,31,Female,associates,employed_other,Yes,native,lean-republican,92509,158,2,4,NYT Page2 - Wallet.png,92509,Riverside,CA,"Riverside, CA",2418,California,West,Pacific,Non-Political,Relevant
54,33IXYHIZB6VME0913SYTWFAC6LA2E8,37TRT2X24S4Q0DTJQO7WJ8LXB4TBJC,A1TX7OXZK8C3ZF,Yes,35,Female,bachelors,employed_stem,No,asian,lean-republican,97002,362,4,3,NYT Page2 - Wallet.png,97002,Aurora,OR,"Aurora, OR",131,Oregon,West,Pacific,Non-Political,Relevant
55,386659BNTMUGYPCBCHZ067Y3KEM013,3AAJC4I4FI5MIBWZW2NZ5QS027EJZP,A1TXFXMD95RM8C,Yes,31,Male,grad,employed_stem,No,white,republican,62305,201,3,2,NYT Page2 - Fasion.png,62305,Quincy,IL,"Quincy, IL",130,Illinois,Midwest,East North Central,Non-Political,Relevant
39,34YWR3PJ29NOOQX4JAK71G24PT0X0R,3DUZQ9U6SO1Y8UAFIZ7ACL6RAFGSV9,A1U6XALSTN205J,Yes,27,Female,bachelors,employed_other,Yes,white,democrat,67745,1410,4,3,NYT Page2 - Adidas.png,67745,Mc Donald,KS,"Mc Donald, KS",1,Kansas,Midwest,West North Central,Non-Political,Relevant
39,34YWR3PJ29NOOQX4JAK71G24PT0X0R,3STRJBFXOY4L7JTI8VYTKHRWW0NKT4,A1UL0HQUZQPMSX,Yes,27,Male,highschool,employed_other,No,white,lean-democrat,28636,71,4,4,NYT Page2 - Adidas.png,28636,Hiddenite,NC,"Hiddenite, NC",93,North Carolina,South,South Atlantic,Non-Political,Relevant
44,3TFJJUELSI27H2PN71SY6RA9L9X2CF,3M0NZ3JDP3BEBCHE70J54G9VK6JZ5J,A1UZYIOG9SSQ1P,Yes,48,Male,grad,employed_biz,No,white,democrat,02468,175,3,1,NYT Page2 - Wallet.png,02468,Waban,MA,"Waban, MA",3563,Massachusetts,Northeast,New England,Non-Political,Relevant
49,3ZICQFRS32VAV639OMLK40L1F0HZZI,3OE22WJIGK1MIZ62L580LZP7EK1UQC,A1V1PLY6CPJTR9,Yes,32,Female,some_college,employed_other,No,white,democrat,53952,312,4,1,NYT Page2 - Wallet.png,53952,Oxford,WI,"Oxford, WI",46,Wisconsin,Midwest,East North Central,Non-Political,Relevant
63,3VDVA3ILIESD9TNWQJO3RZLJRVDG1O,33LK57MYLVIFHEFPJWWDXRJNYQ1ZSV,A1V1RQ5AUJ3Z2M,Yes,30,Female,some_college,unemployed,Yes,white,lean-democrat,60625,221,2,5,NYT Page2 - Adidas.png,60625,Chicago,IL,"Chicago, IL",20181,Illinois,Midwest,East North Central,Non-Political,Relevant
81,338431Z1FMSPUB3BCWGQ2ZCYMFYROI,379J5II41QTU26T330LZ0V4AIRSEL0,A1V7PBZR5M9RBG,Yes,37,Male,decline,employed_other,No,white,independent,80439,193,2,2,NYT Page2 - bp.png,80439,Evergreen,CO,"Evergreen, CO",135,Colorado,West,Mountain,Non-Political,Relevant
89,3M7OI89LVZ1VZ38OU341W4RL1E1C68,3CFVK00FWNYQPR0OXI21O7CX1SYL6E,A1V8ZH6E05F3B5,Yes,48,Male,bachelors,employed_biz,Yes,white,republican,30144,397,2,1,NYT Page2 - bp.png,30144,Kennesaw,GA,"Kennesaw, GA",2315,Georgia,South,South Atlantic,Non-Political,Relevant
71,3SA4EMRVJWFJFHVDXJAQ73G1NUUP0Y,39L1G8WVWS4E2192L6MKXPRZTVR31K,A1VP6BCJTT16O7,Yes,35,Female,bachelors,employed_other,No,native,lean-democrat,75001,639,4,4,NYT Page2 - bp.png,75001,Addison,TX,"Addison, TX",3237,Texas,South,West South Central,Non-Political,Relevant
31,3PZDSVZ3J6U0BK1105K0FH1J4R6N4D,3FTYUGLFSWYB8BCIFIU8DOQSWO45DL,A1W2RH21GPR2VJ,Yes,29,Female,bachelors,employed_teacher,No,white,democrat,32720,306,4,5,NYT Page2 - Adidas.png,32720,Deland,FL,"Deland, FL",473,Florida,South,South Atlantic,Non-Political,Relevant
83,3M93N4X8HL0NUFCRB8OQKD089N7JSF,34J10VATJHBH98B2ROJM2W1WKQBQIZ,A1W66YAWYD43P1,Yes,59,Female,grad,employed_other,No,white,democrat,60047,350,2,4,NYT Page2 - Wallet.png,60047,Lake Zurich,IL,"Lake Zurich, IL",1198,Illinois,Midwest,East North Central,Non-Political,Relevant
61,3PGQRAZX03XDP47QX8PTU0FWMRFYSN,3B1NLC6UG19ID54S1N4UHFY60HJPG1,A1WNHGZ8S46T3C,Yes,56,Male,some_college,employed_other,No,white,independent,98244,263,1,3,NYT Page2 - Wallet.png,98244,Deming,WA,"Deming, WA",6,Washington,West,Pacific,Non-Political,Relevant
89,3M7OI89LVZ1VZ38OU341W4RL1E1C68,3Y5140Z9DZTW9WANRB4X2RBMFTTPI9,A1X0IC6CG46MYX,Yes,29,Male,grad,employed_stem,No,asian,independent,77840,349,4,3,NYT Page2 - bp.png,77840,College Station,TX,"College Station, TX",5015,Texas,South,West South Central,Non-Political,Relevant
76,3I7SHAD35N9RCPYKQ2375EWTQ3PM7Z,3GDTJDAPVWOXZN1XQ90E8YND7TP8M2,A1X59Q57OOJUH7,Yes,52,Female,some_college,unemployed,No,african-american,democrat,28349,371,1,1,NYT Page2 - Adidas.png,28349,Kenansville,NC,"Kenansville, NC",55,North Carolina,South,South Atlantic,Non-Political,Relevant
57,3E9VAUV7BXR9P8LWG83290LQ0L9AY4,3S06PH7KSTHCKTBZEVSWAYDBK8HD1T,A1X5K008EQDM4X,Yes,31,Female,bachelors,employed_other,No,white,lean-republican,60462,239,1,4,NYT Page2 - bp.png,60462,Orland Park,IL,"Orland Park, IL",2469,Illinois,Midwest,East North Central,Non-Political,Relevant
61,3PGQRAZX03XDP47QX8PTU0FWMRFYSN,3CPLWGV3MQC3VA5772LSL97OWO59NE,A1X7AGD6437SO7,Yes,31,Female,bachelors,employed_stem,Yes,asian,democrat,90224,239,4,4,NYT Page2 - Wallet.png,90224,Compton,CA,NA,NA,California,West,Pacific,Non-Political,Relevant
87,3VEI3XUCZSA7FBFCRWT5RZHOWKURPZ,3VNXK88KKEVG3FEG9T7JVQ11IR7V9H,A1XAFKGJBBH6S5,Yes,37,Female,bachelors,employed_biz,No,white,democrat,80634,270,4,2,NYT Page2 - Wallet.png,80634,Greeley,CO,"Greeley, CO",1418,Colorado,West,Mountain,Non-Political,Relevant
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,3HVVDCPGTG5GROIZCAZKTP67UF2YTJ,A1XPNXTMCXVGDT,Yes,38,Male,bachelors,employed_biz,No,asian,independent,62501,543,5,4,NYT Page2 - Adidas.png,62501,Argenta,IL,"Argenta, IL",34,Illinois,Midwest,East North Central,Non-Political,Relevant
80,3YGYP13642M7CQ3ZBHGDNACTW5TRN3,3MYYFCXHJ5KWOCI933C6EHNB9LG4GI,A1Y0CLL6EMMN31,Yes,32,Female,bachelors,employed_other,No,white,republican,97862,330,3,1,NYT Page2 - Fasion.png,97862,Milton Freewater,OR,"Milton Freewater, OR",42,Oregon,West,Pacific,Non-Political,Relevant
61,3PGQRAZX03XDP47QX8PTU0FWMRFYSN,3BWI6RSP7IMVNL41Z6KPHQM9N6H7EC,A1YG56R57AYCOG,Yes,47,Male,some_college,unemployed,No,white,unsure,25304,284,1,3,NYT Page2 - Wallet.png,25304,Charleston,WV,"Charleston, WV",858,West Virginia,South,South Atlantic,Non-Political,Relevant
51,3I01FDIL6NLHMUV17XN9QXSR6992DF,3ZQIG0FLQGTRFBRO24HB9A9CGSHVWW,A1YMIA0664RNFF,Yes,46,Male,some_college,unemployed,No,other,democrat,37091,316,1,1,NYT Page2 - Wallet.png,37091,Lewisburg,TN,"Lewisburg, TN",101,Tennessee,South,East South Central,Non-Political,Relevant
62,37SDSEDINAFYGEHE7LCFZM4L3C018T,33PPUNGG3AI3GZFC47W87HERCQZZRS,A1YNBQAKX6FUVW,Yes,35,Female,associates,employed_stem,No,white,democrat,48049,307,4,2,NYT Page2 - Adidas.png,48049,North Street,MI,"North Street, MI",156,Michigan,Midwest,East North Central,Non-Political,Relevant
30,39WICJI5AU59ADWG3FQB0ZGM05IZ3L,3K5TEWLKGXO9EG7JDNDW8J041HEIV7,A1Z7S670BP46FB,Yes,25,Male,bachelors,employed_stem,Yes,native,lean-democrat,99501,122,5,4,NYT Page2 - bp.png,99501,Anchorage,AK,"Anchorage, AK",2536,Alaska,West,Pacific,Non-Political,Relevant
63,3VDVA3ILIESD9TNWQJO3RZLJRVDG1O,3TYCR1GOTEWSD1KZZNZCL55S6WTZLH,A1ZCJQMX9W0QAG,Yes,55,Male,some_college,employed_teacher,No,asian,lean-democrat,90016,271,2,5,NYT Page2 - Adidas.png,90016,Los Angeles,CA,"Los Angeles, CA",13123,California,West,Pacific,Non-Political,Relevant
51,3I01FDIL6NLHMUV17XN9QXSR6992DF,3WS1NTTKE0P9BO4D9IJMKTXMRTF0FC,A1ZDT1M5X1O61J,Yes,32,Female,bachelors,employed_teacher,No,native,democrat,98004,514,4,5,NYT Page2 - Wallet.png,98004,Bellevue,WA,"Bellevue, WA",3977,Washington,West,Pacific,Non-Political,Relevant
46,3X4Q1O9UBIZFCSJW3IIKXILYL327OX,35GCEFQ6I71BXXUATHVCPJBB6ASZ3T,A1ZE52NWZPN85P,Yes,33,Male,grad,employed_stem,No,white,lean-democrat,56001,114,1,1,NYT Page2 - bp.png,56001,Mankato,MN,"Mankato, MN",404,Minnesota,Midwest,West North Central,Non-Political,Relevant
64,39HYCOOPKPY7TYZUHF6T566PCESDMJ,3FTYUGLFSWYB8BCIFIU8DOQSWOL5D2,A1ZLMSH2TS8HWH,Yes,65,Male,associates,unemployed,No,white,democrat,33406,326,2,3,NYT Page2 - Wallet.png,33406,West Palm Beach,FL,"West Palm Beach, FL",2958,Florida,South,South Atlantic,Non-Political,Relevant
